up_hydrosequence,down_hydrosequence,up_id3dhp,down_id3dhp,from_huc12,to_huc12,up_feature_type,down_feature_type,up_physicality,down_physicality,up_source_generation,down_source_generation,transition_class,transition_id
12222389,12211767,BO5FV,AQ4BW,041000030702,041000030701,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12222389->12211767
2956033,2924344,BQU9W,GH44A,041000090403,041000090510,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,2956033->2924344
12901883,12891994,BQUCY,BVP2N,041000040204,041000040303,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,12901883->12891994
7525066,7507576,BSN67,5G4N6,041000071204,041000071205,Canal,Canal,canal,canal,migrated_nhd,migrated_nhd,physical_hydrography,7525066->7507576
13620881,13612164,BSOJZ,FZJCJ,041000040403,041000040402,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,13620881->13612164
8070583,8054198,BSVUT,FUUUY,041000050102,041000050101,Hydro Unenforced Connector,Hydro Unenforced Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,8070583->8054198
8103532,8087035,BSVV2,7QZEX,041000050106,041000050103,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,8103532->8087035
5554382,5534039,BSVX3,3Z3H1,041000050106,041000050202,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,5554382->5534039
11198795,11187391,BSZ6A,DAI6R,041000030707,041000030705,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11198795->11187391
12307088,12296588,BSZ8E,AQ47O,041000030802,041000030801,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12307088->12296588
14304594,14297264,BSZRJ,FQ32H,041000030401,041000030402,Waterbody Connector,Channel Line,authoritative_network_connector,physical_channel,migrated_nhd,migrated_nhd,authoritative_network_connector,14304594->14297264
5116985,5095415,BVP0G,H0N94,041000070702,041000070703,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,5116985->5095415
6329720,6310357,BVP0H,DMX2E,041000070602,041000070603,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,6329720->6310357
5554374,5534034,BXQ3V,G9G0R,041000050201,041000050202,Canal,Canal,canal,canal,migrated_nhd,migrated_nhd,physical_hydrography,5554374->5534034
12445581,12434952,BXU6U,B4P28,041000030603,041000030602,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12445581->12434952
6465868,6446576,C0KWA,8D924,041000080401,041000080404,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,6465868->6446576
13150532,13140652,C0KXA,ANYYL,041000040106,041000040105,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,13150532->13140652
4900552,4878802,C0KXB,5J6EO,041000060401,041000060402,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,4900552->4878802
6231951,6212308,C0KXO,CTR3S,041000070902,041000070903,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,6231951->6212308
6581388,6562104,C0KXU,F4HCZ,041000070203,041000070204,Channel Line,Waterbody Connector,physical_channel,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,6581388->6562104
7094438,7075812,C2DYT,9D4LB,041000071205,041000071204,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,7094438->7075812
7612960,7595237,C2E02,3ANRR,041000071202,041000071203,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,7612960->7595237
12306922,12296417,C2EKM,GE37G,041000040406,041000040405,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12306922->12296417
9738593,9724727,C2ELX,E3C6N,041000040602,041000040604,Surface Connector,Channel Line,authoritative_network_connector,physical_channel,migrated_nhd,migrated_nhd,authoritative_network_connector,9738593->9724727
12105049,12094468,C2F68,7C796,041000040408,041000040406,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12105049->12094468
12211629,12200970,C2F80,1OL2B,041000040305,041000040401,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12211629->12200970
14085187,14077322,C2F87,ED3JV,041000040501,041000040403,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,14085187->14077322
12612587,12602510,C2FEJ,A6BUP,041000040305,041000040405,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12612587->12602510
8814140,8798318,C2MBB,DK40D,041000040601,041000050101,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,8814140->8798318
8536703,8520110,C2MHM,5GDC9,041000040606,041000050102,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,8536703->8520110
11848890,11838063,C2PV4,10Q22,041000030706,041000030704,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11848890->11838063
11945306,11934695,C2PV5,7M8EG,041000030604,041000030702,Drainageway,Hydro Unenforced Connector,drainageway,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,11945306->11934695
12643067,12632961,C2PWS,7OF0,041000030506,041000030504,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12643067->12632961
14108717,14100797,C2PXD,6EHM1,041000030405,041000030402,Channel Line,Canal,physical_channel,canal,migrated_nhd,migrated_nhd,physical_hydrography,14108717->14100797
6888531,6869290,C5GCO,BVOZX,041000080302,041000080304,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,6888531->6869290
8270142,8253500,C5GDP,C5GCH,041000080102,041000080103,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,8270142->8253500
12961466,12951601,C5GEX,FNYDV,041000040203,041000040204,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12961466->12951601
6792901,6773808,C5GGJ,2PIHL,041000070305,041000070306,Channel Line,Waterbody Connector,physical_channel,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,6792901->6773808
11837988,11827190,C79W8,FPS6D,041000040501,041000040407,Drainageway,Canal,drainageway,canal,migrated_nhd,migrated_nhd,physical_hydrography,11837988->11827190
13270076,13260254,C7AHR,80IRU,041000040403,041000040402,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,13270076->13260254
8236804,8220085,C7HJK,FG9NP,041000071203,041000050103,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,8236804->8220085
6153239,6133607,C7HRT,BJ6H5,041000050106,041000050201,Channel Line,Canal,physical_channel,canal,migrated_nhd,migrated_nhd,physical_hydrography,6153239->6133607
12781806,12771855,C7L75,CIPA,041000030502,041000030504,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12781806->12771855
11347525,11336076,C7LLD,85OTM,041000030804,041000030803,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11347525->11336076
8386653,8370010,C8XLC,CM1RI,041000030806,041000050102,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,8386653->8370010
3079724,3049230,CAAIO,6H6PE,041000090106,041000090207,Channel Line,Waterbody Connector,physical_channel,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,3079724->3049230
3018471,2987460,CAAYK,5J5WJ,041000090207,041000090403,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,3018471->2987460
8470334,8453572,CC402,ERNV3,041000071002,041000071204,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,8470334->8453572
9641400,9627624,CC4P0,9MVUE,041000040604,041000040603,Canal,Canal,canal,canal,migrated_nhd,migrated_nhd,physical_hydrography,9641400->9627624
11267434,11255936,CC5CJ,4I9JV,041000040501,041000040502,Channel Line,Waterbody Connector,physical_channel,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,11267434->11255936
6427333,6407747,CCCP4,8P0XV,041000050105,041000050104,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,6427333->6407747
6290844,6271188,CDMNC,5WCA7,041000050106,041000050201,Channel Line,Canal,physical_channel,canal,migrated_nhd,migrated_nhd,physical_hydrography,6290844->6271188
6888628,6869385,CF5S2,8WQ4W,041000060101,041000060102,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,6888628->6869385
10445017,10431785,CGZGI,93F5E,041000040504,041000040602,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,10445017->10431785
11233055,11221645,CHALT,77NQB,041000030704,041000030705,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11233055->11221645
14061672,14053684,CHAYW,8K9Y5,041000030402,041000030405,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,14061672->14053684
12702732,12692862,CHBJ6,3UD7V,041000030506,041000030504,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12702732->12692862
14061670,14053683,CHBM0,5GGQM,041000030401,041000030405,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,14061670->14053683
11955859,11945288,CIP8,4NFFL,041000030506,041000030604,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11955859->11945288
12771855,12761848,CIPA,7CI0T,041000030504,041000030502,Channel Line,Canal,physical_channel,canal,migrated_nhd,migrated_nhd,physical_hydrography,12771855->12761848
11244424,11233052,CIQQ,64RGB,041000030707,041000030705,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11244424->11233052
12424329,12413727,CJDX,C7LUX,041000030502,041000030504,Surface Connector,Channel Line,authoritative_network_connector,physical_channel,migrated_nhd,migrated_nhd,authoritative_network_connector,12424329->12413727
3918870,3894546,CK0B4,7OY0O,041000090102,041000090104,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,3918870->3894546
8602633,8586206,CLT7F,5PTMK,041000050101,041000071202,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,8602633->8586206
5994444,5974657,CLT7U,G61FR,041000071205,041000050201,Canal,Canal,canal,canal,migrated_nhd,migrated_nhd,physical_hydrography,5994444->5974657
5934776,5914582,CM1NU,1TN90,041000050106,041000050203,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,5934776->5914582
5894384,5874224,CM1SF,FZQPS,041000050104,041000050203,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,5894384->5874224
12275293,12264769,CM5C0,4S8OV,041000030701,041000030702,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12275293->12264769
11998433,11987740,CM5OG,3UCMM,041000030705,041000030703,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11998433->11987740
13260316,13250434,CM5WF,6O6L5,041000030603,041000030502,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,13260316->13250434
14528919,14522021,CM5Y8,GEEZ3,041000030402,041000030401,Waterbody Connector,Channel Line,authoritative_network_connector,physical_channel,migrated_nhd,migrated_nhd,authoritative_network_connector,14528919->14522021
13021541,13011550,CM5ZZ,7VZ4V,041000030502,041000030504,Channel Line,Surface Connector,physical_channel,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,13021541->13011550
12702733,12692862,CM6C6,3UD7V,041000030506,041000030504,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,12702733->12692862
2071243,2023100,COV7J,91KVK,041000090603,041000090903,Waterbody Connector,Waterbody Connector,authoritative_network_connector,authoritative_network_connector,migrated_nhd,migrated_nhd,authoritative_network_connector,2071243->2023100
3483656,3456477,COVJ2,CK0B9,041000090508,041000090501,Channel Line,Canal,physical_channel,canal,migrated_nhd,migrated_nhd,physical_hydrography,3483656->3456477
2924315,2891985,COVK7,8MYK5,041000090701,041000090703,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,2924315->2891985
9288719,9273737,CQOFG,1Y8OE,041000040502,041000071203,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,9288719->9273737
11035692,11023603,CQPC2,H7CPJ,041000040602,041000040503,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,11035692->11023603
6754724,6735530,CQX13,CQX2B,041000050106,041000050105,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,6754724->6735530
13656009,13647182,CR0XG,EI9SJ,041000030403,041000030405,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,13656009->13647182
7577712,7560116,CR9QB,2CRE2,041000071202,041000071203,Canal,Channel Line,canal,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,7577712->7560116
4746647,4724690,CTR5V,CAB00,041000060402,041000060404,Channel Line,Channel Line,physical_channel,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,4746647->4724690
10458216,10444997,CVKGW,BNSYY,041000040503,041000040602,Drainageway,Channel Line,drainageway,physical_channel,migrated_nhd,migrated_nhd,physical_hydrography,10458216->10444997
11324580,11313205,CVKIO,9WL60,041000040408,041000040502,Channel Line,Canal,physical_channel,canal,migrated_nhd,migrated_nhd,physical_hydrography,11324580->11313205
